"barcode","SampleType","RawCount","logCPM"
"TCGA-AJ-A8CW","Primary Tumor",5465,6.77088432990461
"TCGA-A5-A0G5","Primary Tumor",1223,6.2194197213137
"TCGA-AP-A059","Primary Tumor",6827,7.95843835962269
"TCGA-AJ-A8CV","Primary Tumor",28886,9.40862987265483
"TCGA-AP-A05O","Primary Tumor",6399,8.10165771175952
"TCGA-BS-A0T9","Primary Tumor",564,4.81823581882874
"TCGA-B5-A1MY","Primary Tumor",1930,6.08330536797211
"TCGA-BG-A0M9","Primary Tumor",2973,7.65400787599927
"TCGA-BK-A0CB","Solid Tissue Normal",3639,7.34228258176627
"TCGA-BK-A0CB","Primary Tumor",3384,7.21459339831728
"TCGA-AJ-A3BI","Primary Tumor",2070,6.03931877442986
"TCGA-BS-A0U9","Primary Tumor",1922,6.21017558222646
"TCGA-BG-A18C","Primary Tumor",14016,9.02583201106531
"TCGA-BG-A0LW","Primary Tumor",4163,7.31814264322578
"TCGA-EO-A3KU","Primary Tumor",2514,5.89556224583402
"TCGA-AP-A053","Primary Tumor",4191,7.5641034155274
"TCGA-A5-A0GM","Primary Tumor",3389,7.30651618248611
"TCGA-B5-A0KB","Primary Tumor",13977,9.25264089984867
"TCGA-BG-A0MS","Primary Tumor",14474,9.27558223695975
"TCGA-KJ-A3U4","Primary Tumor",3789,5.86380828029263
"TCGA-D1-A3JP","Primary Tumor",3999,6.30733113469129
"TCGA-EY-A215","Primary Tumor",1475,5.71955201005238
"TCGA-A5-A0GI","Primary Tumor",2337,6.59618921230822
"TCGA-A5-A0GX","Primary Tumor",3375,7.71217783414398
"TCGA-FI-A2F4","Primary Tumor",4449,7.42725974174241
"TCGA-BS-A0V6","Primary Tumor",19978,9.6426779065204
"TCGA-BG-A0YU","Primary Tumor",7065,8.17894584101796
"TCGA-FI-A2EX","Primary Tumor",4028,7.31305349817764
"TCGA-AX-A2HD","Solid Tissue Normal",12045,8.04046373031219
"TCGA-BG-A2AD","Solid Tissue Normal",8193,7.79010669277078
"TCGA-EY-A1GC","Primary Tumor",3136,6.96161936386147
"TCGA-AP-A1DR","Primary Tumor",3188,7.08551819735842
"TCGA-A5-A7WJ","Primary Tumor",7838,6.85037492944822
"TCGA-BK-A139","Primary Tumor",8407,7.27153654533719
"TCGA-BK-A139","Recurrent Tumor",21574,8.61233843325235
"TCGA-D1-A1O7","Primary Tumor",7361,8.05511359690376
"TCGA-B5-A0JS","Primary Tumor",23032,10.1908194029067
"TCGA-D1-A0ZP","Primary Tumor",4236,7.20008128962621
"TCGA-DI-A1NO","Primary Tumor",2786,6.72371212503088
"TCGA-A5-A0GG","Primary Tumor",3339,6.8866423820652
"TCGA-BK-A0C9","Primary Tumor",3922,7.8255980072626
"TCGA-BG-A0MT","Primary Tumor",4133,7.40585532328015
"TCGA-D1-A16B","Primary Tumor",10283,8.5573469432119
"TCGA-D1-A103","Primary Tumor",13291,8.85273291275166
"TCGA-B5-A3FB","Primary Tumor",21837,9.09141950612284
"TCGA-D1-A3DG","Primary Tumor",2029,5.60045678945495
"TCGA-B5-A11I","Primary Tumor",2738,6.71998489323326
"TCGA-FL-A1YV","Solid Tissue Normal",9193,7.80949329255414
"TCGA-AX-A05S","Primary Tumor",7293,9.48573002708929
"TCGA-D1-A1O8","Primary Tumor",365,4.06636180783251
"TCGA-AX-A05Z","Primary Tumor",5779,8.27566448672473
"TCGA-EY-A1GM","Primary Tumor",4014,7.20417897899354
"TCGA-B5-A11P","Primary Tumor",41426,10.6283840773523
"TCGA-BK-A4ZD","Solid Tissue Normal",16435,8.39833813635215
"TCGA-A5-A0VO","Primary Tumor",4944,7.63771563196115
"TCGA-A5-A0GR","Primary Tumor",1838,6.8822815254186
"TCGA-AX-A0J1","Primary Tumor",2211,6.33766875697213
"TCGA-BK-A13B","Primary Tumor",7859,7.64492201795046
"TCGA-5B-A90C","Primary Tumor",36558,9.37243793995236
"TCGA-DI-A0WH","Primary Tumor",1908,6.23882401990019
"TCGA-EY-A548","Primary Tumor",27056,9.14569457965702
"TCGA-D1-A3DA","Primary Tumor",18224,8.77304290813262
"TCGA-FL-A1YF","Solid Tissue Normal",7608,7.55492541368202
"TCGA-A5-A0G9","Primary Tumor",21414,10.0820566550818
"TCGA-BS-A0UA","Primary Tumor",4275,7.60810574444078
"TCGA-FI-A2EY","Primary Tumor",2008,6.3440785585182
"TCGA-AJ-A3EK","Primary Tumor",6009,7.08780374900657
"TCGA-BS-A0U5","Primary Tumor",4668,7.40272288906946
"TCGA-FL-A1YN","Solid Tissue Normal",18512,8.78418576489831
"TCGA-D1-A1NS","Primary Tumor",16434,9.39633563718753
"TCGA-EY-A1GD","Primary Tumor",6880,8.11792781818007
"TCGA-EO-A3KW","Primary Tumor",10205,7.51547813774361
"TCGA-EY-A212","Primary Tumor",6549,7.89407152979773
"TCGA-FI-A2D0","Primary Tumor",16260,9.21374476417434
"TCGA-D1-A17T","Primary Tumor",11385,8.78882997843871
"TCGA-AP-A1E0","Primary Tumor",8167,8.29660713446888
"TCGA-B5-A0JX","Primary Tumor",15935,9.08438361768308
"TCGA-AP-A1DV","Primary Tumor",3499,6.96951409412968
"TCGA-SJ-A6ZI","Primary Tumor",12573,7.66342579593115
"TCGA-AJ-A5DV","Primary Tumor",31000,9.53650847050111
"TCGA-AJ-A2QO","Primary Tumor",12619,8.11428302947954
"TCGA-EY-A1GU","Primary Tumor",11772,8.72929829977973
"TCGA-EY-A2OQ","Primary Tumor",42863,10.0807860231025
"TCGA-FL-A3WE","Solid Tissue Normal",9429,7.54371789395902
"TCGA-AP-A0LP","Primary Tumor",2170,6.72326056989802
"TCGA-AJ-A3EM","Primary Tumor",5972,7.00668851328462
"TCGA-B5-A3S1","Primary Tumor",3964,6.90194970636726
"TCGA-B5-A0JN","Primary Tumor",3870,6.11820582032033
"TCGA-AP-A0LH","Primary Tumor",2295,6.50441317249738
"TCGA-AX-A0IZ","Primary Tumor",2644,6.84729436845363
"TCGA-EO-A2CH","Primary Tumor",6568,7.9820573910095
"TCGA-D1-A16Y","Primary Tumor",1529,6.23062562163126
"TCGA-PG-A915","Primary Tumor",12760,7.96508968982088
"TCGA-B5-A3FC","Primary Tumor",2869,6.2004036655544
"TCGA-BG-A0VZ","Primary Tumor",4796,7.50298041004275
"TCGA-DI-A2QT","Primary Tumor",1323,5.24481738276116
"TCGA-B5-A3FD","Primary Tumor",25881,9.21719874296035
"TCGA-D1-A1O5","Primary Tumor",3660,7.11640476634931
"TCGA-D1-A175","Primary Tumor",2185,6.25846097794582
"TCGA-EC-A1QX","Primary Tumor",2956,7.00783349052567
"TCGA-AX-A06L","Primary Tumor",1397,7.3767820718636
"TCGA-B5-A1MU","Primary Tumor",11348,8.6758920362064
"TCGA-D1-A15V","Primary Tumor",2845,6.70404100106906
"TCGA-B5-A11X","Primary Tumor",2851,7.08635882860151
"TCGA-EY-A2OP","Primary Tumor",43801,10.0786614098006
"TCGA-BS-A0TJ","Primary Tumor",2753,6.67710146641315
"TCGA-FL-A1YM","Solid Tissue Normal",4565,7.77312032192703
"TCGA-BG-A0MA","Primary Tumor",5310,7.57133788298056
"TCGA-EY-A1GW","Primary Tumor",2309,6.90787210630327
"TCGA-BS-A0U8","Primary Tumor",2850,6.99181571051784
"TCGA-AX-A1CI","Primary Tumor",4220,7.74465996979964
"TCGA-AX-A1CI","Solid Tissue Normal",11522,8.5536020096464
"TCGA-B5-A11M","Primary Tumor",12131,8.59454027736682
"TCGA-EO-A3KX","Primary Tumor",2244,5.59201870011289
"TCGA-BG-A18A","Primary Tumor",13385,9.29778425939801
"TCGA-PG-A914","Primary Tumor",18402,8.30918156966993
"TCGA-BS-A0UJ","Primary Tumor",2533,6.98275666533441
"TCGA-AJ-A23M","Primary Tumor",2865,6.70971201747373
"TCGA-B5-A5OE","Primary Tumor",7430,7.0208283094246
"TCGA-D1-A1NW","Primary Tumor",2000,6.23935952975936
"TCGA-D1-A0ZU","Primary Tumor",7905,8.13121888939262
"TCGA-AP-A054","Primary Tumor",1527,5.47182922987371
"TCGA-BG-A0YV","Primary Tumor",1524,5.63705741362634
"TCGA-AX-A0IW","Primary Tumor",2594,6.83942127948951
"TCGA-AJ-A2QK","Primary Tumor",5704,7.65918657369181
"TCGA-AP-A0LG","Primary Tumor",7689,8.43112196422309
"TCGA-KP-A3W0","Primary Tumor",40087,9.7116537189435
"TCGA-AX-A060","Primary Tumor",4276,7.61754248414785
"TCGA-FI-A2D5","Primary Tumor",2260,6.5646391621337
"TCGA-D1-A102","Primary Tumor",18479,9.36821110675462
"TCGA-BG-A186","Primary Tumor",11230,8.94554983122453
"TCGA-B5-A121","Primary Tumor",22076,9.68279233646074
"TCGA-AX-A2H2","Primary Tumor",953,5.1315640958173
"TCGA-BG-A2AD","Primary Tumor",6138,7.69360075675169
"TCGA-AP-A05P","Primary Tumor",7988,8.20034316582006
"TCGA-KP-A3W4","Primary Tumor",10078,7.39031732927263
"TCGA-FI-A2EU","Primary Tumor",1418,5.63469900997125
"TCGA-DF-A2KS","Primary Tumor",1054,5.27931700613906
"TCGA-AX-A06B","Primary Tumor",9377,8.40074343886421
"TCGA-AP-A1DK","Primary Tumor",3845,6.96347821845877
"TCGA-A5-A1OJ","Primary Tumor",4966,7.86377500836771
"TCGA-D1-A1O0","Primary Tumor",1360,5.60422115535815
"TCGA-A5-A1OK","Primary Tumor",30220,10.0065844366904
"TCGA-AX-A0IZ","Solid Tissue Normal",4483,7.90151295576041
"TCGA-B5-A11L","Primary Tumor",5657,8.18216930806907
"TCGA-EY-A5W2","Primary Tumor",3684,6.45577515522364
"TCGA-D1-A177","Primary Tumor",1451,5.88474290693808
"TCGA-PG-A6IB","Primary Tumor",3185,6.23971349386474
"TCGA-E6-A2P8","Primary Tumor",3602,6.46779891663446
"TCGA-B5-A11H","Primary Tumor",1292,5.6748584523528
"TCGA-EO-A3AV","Primary Tumor",1803,5.74065555392246
"TCGA-QF-A5YS","Primary Tumor",45748,9.49682956668026
"TCGA-BS-A0WQ","Primary Tumor",3972,7.24996908356547
"TCGA-EY-A1GT","Primary Tumor",8127,8.18933540250509
"TCGA-AP-A0LI","Primary Tumor",1735,6.8290624695153
"TCGA-BS-A0UT","Primary Tumor",1635,7.4856372968504
"TCGA-AX-A3G6","Primary Tumor",20814,8.99022911589841
"TCGA-EY-A1GV","Primary Tumor",621,5.233034068886
"TCGA-D1-A17B","Primary Tumor",22856,10.0889616659385
"TCGA-AX-A05U","Primary Tumor",13143,9.44174657850854
"TCGA-AJ-A3I9","Primary Tumor",4199,6.51581446362423
"TCGA-AX-A06H","Primary Tumor",1845,6.64909477109572
"TCGA-BG-A0VT","Primary Tumor",6136,8.1928357325329
"TCGA-AP-A0LL","Primary Tumor",2694,7.58054374389
"TCGA-AJ-A3NC","Solid Tissue Normal",11630,7.87415326921098
"TCGA-B5-A11N","Primary Tumor",3200,7.51258317215395
"TCGA-A5-A7WK","Primary Tumor",17838,8.18910510570224
"TCGA-BS-A0TI","Primary Tumor",2488,8.14593059979302
"TCGA-AJ-A2QN","Primary Tumor",14633,9.35647906482061
